ADM_SECT_GBN|ADM_CD|ADM_SECT_NM|LOWEST_ADM_SECT_NM|DEL_YMD|CHG_BEF_ADM_SECT_GBN|CRE_YMD|CHG_BEF_ADM_SECT_CD|COL_ADM_SECT_CD
L|4122025321|경기도 평택시 안중읍 안중리|안중리||L|20021105|4122038021|26110
L|4122025322|경기도 평택시 안중읍 학현리|학현리||L|20021105|4122038022|26110
L|4122025323|경기도 평택시 안중읍 금곡리|금곡리||L|20021105|4122038023|26110
L|4122025324|경기도 평택시 안중읍 대반리|대반리||L|20021105|4122038024|26110
L|4122025325|경기도 평택시 안중읍 삼정리|삼정리||L|20021105|4122038025|26110
L|4122025326|경기도 평택시 안중읍 용성리|용성리||L|20021105|4122038026|26110
L|4122025327|경기도 평택시 안중읍 덕우리|덕우리||L|20021105|4122038027|26110
L|4122025328|경기도 평택시 안중읍 성해리|성해리||L|20021105|4122038028|26110
L|4122025329|경기도 평택시 안중읍 송담리|송담리||L|20021105|4122038029|26110
L|4122025330|경기도 평택시 안중읍 현화리|현화리||L|20021105|4122038030|26110
L|4122025600|경기도 평택시 포승읍|포승읍||L|20061229|4122036000|26110
L|4122025621|경기도 평택시 포승읍 내기리|내기리||L|20061229|4122036021|26110
L|4122025622|경기도 평택시 포승읍 도곡리|도곡리||L|20061229|4122036022|26110
L|4122025623|경기도 평택시 포승읍 원정리|원정리||L|20061229|4122036023|26110
L|4122025624|경기도 평택시 포승읍 만호리|만호리||L|20061229|4122036024|26110
L|4122025625|경기도 평택시 포승읍 희곡리|희곡리||L|20061229|4122036025|26110
L|4122025626|경기도 평택시 포승읍 신영리|신영리||L|20061229|4122036026|26110
L|4122025627|경기도 평택시 포승읍 방림리|방림리||L|20061229|4122036027|26110
L|4122025628|경기도 평택시 포승읍 석정리|석정리||L|20061229|4122036028|26110
L|4122025629|경기도 평택시 포승읍 홍원리|홍원리||L|20061229|4122036029|26110
L|4122025900|경기도 평택시 청북읍|청북읍||L|20160728|4122035000|26110
L|4122025921|경기도 평택시 청북읍 현곡리|현곡리||L|20160728|4122035021|26110
L|4122025923|경기도 평택시 청북읍 고잔리|고잔리||L|20160728|4122035023|26110
L|4122025924|경기도 평택시 청북읍 옥길리|옥길리||L|20160728|4122035024|26110
L|4122025925|경기도 평택시 청북읍 후사리|후사리||L|20160728|4122035025|26110
L|4122025926|경기도 평택시 청북읍 토진리|토진리||L|20160728|4122035026|26110
L|4122025927|경기도 평택시 청북읍 백봉리|백봉리||L|20160728|4122035027|26110
L|4122025928|경기도 평택시 청북읍 어연리|어연리||L|20160728|4122035028|26110
L|4122025929|경기도 평택시 청북읍 율북리|율북리||L|20160728|4122035029|26110
L|4122025930|경기도 평택시 청북읍 한산리|한산리||L|20160728|4122035030|26110
L|4122025931|경기도 평택시 청북읍 어소리|어소리||L|20160728|4122035031|26110
L|4122025932|경기도 평택시 청북읍 고렴리|고렴리||L|20160728|4122035032|26110
L|4122031000|경기도 평택시 진위면|진위면||L|19950510|4174031000|26110
L|4122031021|경기도 평택시 진위면 봉남리|봉남리||L|19950510|4174031021|26110
L|4122031022|경기도 평택시 진위면 마산리|마산리||L|19950510|4174031022|26110
L|4122031023|경기도 평택시 진위면 은산리|은산리||L|19950510|4174031023|26110
L|4122031024|경기도 평택시 진위면 동천리|동천리||L|19950510|4174031024|26110
L|4122031025|경기도 평택시 진위면 고현리|고현리||L|19950510|4174031025|26110
L|4122031026|경기도 평택시 진위면 청호리|청호리||L|19950510|4174031026|26110
L|4122031027|경기도 평택시 진위면 갈곶리|갈곶리||L|19950510|4174031027|26110
L|4122031028|경기도 평택시 진위면 야막리|야막리||L|19950510|4174031028|26110
L|4122031029|경기도 평택시 진위면 가곡리|가곡리||L|19950510|4174031029|26110
L|4122031030|경기도 평택시 진위면 견산리|견산리||L|19950510|4174031030|26110
L|4122031031|경기도 평택시 진위면 하북리|하북리||L|19950510|4174031031|26110
L|4122031032|경기도 평택시 진위면 신리|신리||L|19950510|4174031032|26110
L|4122032000|경기도 평택시 서탄면|서탄면||L|19950510|4174032000|26110
L|4122032021|경기도 평택시 서탄면 금암리|금암리||L|19950510|4174032021|26110
L|4122032022|경기도 평택시 서탄면 사리|사리||L|19950510|4174032022|26110
L|4122032023|경기도 평택시 서탄면 수월암리|수월암리||L|19950510|4174032023|26110
L|4122032024|경기도 평택시 서탄면 내천리|내천리||L|19950510|4174032024|26110
L|4122032025|경기도 평택시 서탄면 마두리|마두리||L|19950510|4174032025|26110
L|4122032026|경기도 평택시 서탄면 회화리|회화리||L|19950510|4174032026|26110
L|4122032027|경기도 평택시 서탄면 적봉리|적봉리||L|19950510|4174032027|26110
L|4122032028|경기도 평택시 서탄면 장등리|장등리||L|19950510|4174032028|26110
L|4122032029|경기도 평택시 서탄면 금각리|금각리||L|19950510|4174032029|26110
L|4122032030|경기도 평택시 서탄면 황구지리|황구지리||L|19950510|4174032030|26110
L|4122033000|경기도 평택시 고덕면|고덕면||L|19950510|4174033000|26110
L|4122033021|경기도 평택시 고덕면 당현리|당현리||L|19950510|4174033021|26110
L|4122033022|경기도 평택시 고덕면 두릉리|두릉리||L|19950510|4174033022|26110
L|4122033023|경기도 평택시 고덕면 문곡리|문곡리||L|19950510|4174033023|26110
L|4122033024|경기도 평택시 고덕면 동청리|동청리||L|19950510|4174033024|26110
L|4122033025|경기도 평택시 고덕면 해창리|해창리||L|19950510|4174033025|26110
L|4122033026|경기도 평택시 고덕면 궁리|궁리||L|19950510|4174033026|26110
L|4122033027|경기도 평택시 고덕면 동고리|동고리||L|19950510|4174033027|26110
L|4122033028|경기도 평택시 고덕면 방축리|방축리||L|19950510|4174033028|26110
L|4122033029|경기도 평택시 고덕면 여염리|여염리||L|19950510|4174033029|26110
L|4122033031|경기도 평택시 고덕면 좌교리|좌교리||L|19950510|4174033031|26110
L|4122034000|경기도 평택시 오성면|오성면||L|19950510|4174034000|26110
L|4122034021|경기도 평택시 오성면 숙성리|숙성리||L|19950510|4174034021|26110
L|4122034022|경기도 평택시 오성면 교포리|교포리||L|19950510|4174034022|26110
L|4122034023|경기도 평택시 오성면 신리|신리||L|19950510|4174034023|26110
L|4122034024|경기도 평택시 오성면 안화리|안화리||L|19950510|4174034024|26110
L|4122034025|경기도 평택시 오성면 양교리|양교리||L|19950510|4174034025|26110
L|4122034026|경기도 평택시 오성면 죽리|죽리||L|19950510|4174034026|26110
L|4122034027|경기도 평택시 오성면 길음리|길음리||L|19950510|4174034032|26110
L|4122034028|경기도 평택시 오성면 당거리|당거리||L|19950510|4174034033|26110
L|4122034029|경기도 평택시 오성면 창내리|창내리||L|19950510|4174034034|26110
L|4122037000|경기도 평택시 현덕면|현덕면||L|19950510|4174037000|26110
L|4122037021|경기도 평택시 현덕면 도대리|도대리||L|19950510|4174037021|26110
L|4122037022|경기도 평택시 현덕면 운정리|운정리||L|19950510|4174037022|26110
L|4122037023|경기도 평택시 현덕면 화양리|화양리||L|19950510|4174037023|26110
L|4122037024|경기도 평택시 현덕면 황산리|황산리||L|19950510|4174037024|26110
L|4122037025|경기도 평택시 현덕면 인광리|인광리||L|19950510|4174037025|26110
L|4122037026|경기도 평택시 현덕면 덕목리|덕목리||L|19950510|4174037026|26110
L|4122037027|경기도 평택시 현덕면 신왕리|신왕리||L|19950510|4174037027|26110
L|4122037028|경기도 평택시 현덕면 대안리|대안리||L|19950510|4174037028|26110
L|4122037029|경기도 평택시 현덕면 기산리|기산리||L|19950510|4174037029|26110
L|4122037030|경기도 평택시 현덕면 권관리|권관리||L|19950510|4174037030|26110
L|4122037031|경기도 평택시 현덕면 장수리|장수리||L|19950510|4174037031|26110
L|4122037032|경기도 평택시 현덕면 방축리|방축리||L|19950510|4174037032|26110
L|4125000000|경기도 동두천시|동두천시||L|19880423|13310000|26110
L|4125010100|경기도 동두천시 송내동|송내동||L|19981130|13310100|26110
L|4125010200|경기도 동두천시 지행동|지행동||L|19981130|13310200|26110
L|4125010300|경기도 동두천시 생연동|생연동||L|19981130|13310300|26110
L|4125010400|경기도 동두천시 광암동|광암동||L|19981130|13310400|26110
L|4125010500|경기도 동두천시 걸산동|걸산동||L|19880423|13310500|26110
L|4125010600|경기도 동두천시 보산동|보산동||L|19880423|13310600|26110
L|4125010700|경기도 동두천시 동두천동|동두천동||L|19981130|13310700|26110
L|4125010800|경기도 동두천시 안흥동|안흥동||L|19981130|13310800|26110
L|4125010900|경기도 동두천시 상봉암동|상봉암동||L|19880423|13310900|26110
L|4125011000|경기도 동두천시 하봉암동|하봉암동||L|19880423|13311000|26110
L|4125011100|경기도 동두천시 탑동동|탑동동||L|19981130|13311100|26110
L|4125011200|경기도 동두천시 상패동|상패동||L|19880423|13311200|26110
L|4127000000|경기도 안산시|안산시||L|19880423|13320000|26110
L|4127100000|경기도 안산시 상록구|안산시 상록구|||20021101||26110
L|4127110100|경기도 안산시 상록구 일동|일동||L|20021101|4127010100|26110
L|4127110200|경기도 안산시 상록구 이동|이동||L|20021101|4127010200|26110
L|4127110300|경기도 안산시 상록구 사동|사동||L|20021101|4127010300|26110
L|4127110400|경기도 안산시 상록구 본오동|본오동||L|20021101|4127010400|26110
L|4127110500|경기도 안산시 상록구 팔곡이동|팔곡이동||L|20021101|4127010500|26110
L|4127110600|경기도 안산시 상록구 양상동|양상동||L|20021101|4127010600|26110
L|4127110700|경기도 안산시 상록구 부곡동|부곡동||L|20021101|4127010700|26110
L|4127110800|경기도 안산시 상록구 성포동|성포동||L|20021101|4127010800|26110
L|4127110900|경기도 안산시 상록구 월피동|월피동||L|20021101|4127010900|26110
L|4127111000|경기도 안산시 상록구 팔곡일동|팔곡일동||L|20021101|4127011900|26110
L|4127111100|경기도 안산시 상록구 건건동|건건동||L|20021101|4127012000|26110
L|4127111200|경기도 안산시 상록구 사사동|사사동||L|20021101|4127012100|26110
L|4127111300|경기도 안산시 상록구 수암동|수암동||L|20021101|4127012700|26110
L|4127111400|경기도 안산시 상록구 장상동|장상동||L|20021101|4127012800|26110
L|4127111500|경기도 안산시 상록구 장하동|장하동||L|20021101|4127012900|26110
L|4127300000|경기도 안산시 단원구|안산시 단원구|||20021101||26110
L|4127310100|경기도 안산시 단원구 고잔동|고잔동||L|20021101|4127011000|26110
L|4127310200|경기도 안산시 단원구 와동|와동||L|20021101|4127011100|26110
L|4127310300|경기도 안산시 단원구 신길동|신길동||L|20021101|4127011200|26110
L|4127310400|경기도 안산시 단원구 성곡동|성곡동||L|20021101|4127011300|26110
L|4127310500|경기도 안산시 단원구 원시동|원시동||L|20021101|4127011500|26110
L|4127310600|경기도 안산시 단원구 목내동|목내동||L|20021101|4127011400|26110
L|4127310700|경기도 안산시 단원구 초지동|초지동||L|20021101|4127011600|26110
L|4127310800|경기도 안산시 단원구 원곡동|원곡동||L|20021101|4127011700|26110
L|4127310900|경기도 안산시 단원구 선부동|선부동||L|20021101|4127011800|26110
L|4127311000|경기도 안산시 단원구 대부동동|대부동동||L|20021101|4127013100|26110
L|4127311100|경기도 안산시 단원구 대부북동|대부북동||L|20021101|4127013200|26110
L|4127311200|경기도 안산시 단원구 대부남동|대부남동||L|20021101|4127013300|26110
L|4127311300|경기도 안산시 단원구 선감동|선감동||L|20021101|4127012500|26110
L|4127311400|경기도 안산시 단원구 풍도동|풍도동||L|20021101|4127012600|26110
L|4127311500|경기도 안산시 단원구 화정동|화정동||L|20021101|4127013000|26110
L|4128000000|경기도 고양시|고양시||L|19920504|4178000000|26110
L|4128100000|경기도 고양시 덕양구|고양시 덕양구||L|19960301|4147000000|26110
L|4128110100|경기도 고양시 덕양구 주교동|주교동||L|19960301|4147010100|26110
L|4128110200|경기도 고양시 덕양구 원당동|원당동||L|19960301|4147010300|26110
L|4128110300|경기도 고양시 덕양구 신원동|신원동||L|19960301|4147010400|26110
L|4128110400|경기도 고양시 덕양구 원흥동|원흥동||L|19960301|4147010500|26110
L|4128110500|경기도 고양시 덕양구 도내동|도내동||L|19960301|4147010600|26110
L|4128110600|경기도 고양시 덕양구 성사동|성사동||L|19960301|4147010700|26110
L|4128110700|경기도 고양시 덕양구 북한동|북한동||L|19960301|4147010800|26110
L|4128110800|경기도 고양시 덕양구 효자동|효자동||L|19960301|4147010900|26110
L|4128110900|경기도 고양시 덕양구 지축동|지축동||L|19960301|4147011000|26110
L|4128111000|경기도 고양시 덕양구 오금동|오금동||L|19960301|4147011100|26110
L|4128111100|경기도 고양시 덕양구 삼송동|삼송동||L|19960301|4147011200|26110
L|4128111200|경기도 고양시 덕양구 동산동|동산동||L|19960301|4147011300|26110
L|4128111300|경기도 고양시 덕양구 용두동|용두동||L|19960301|4147011400|26110
L|4128111400|경기도 고양시 덕양구 벽제동|벽제동||L|19960301|4147012300|26110
L|4128111500|경기도 고양시 덕양구 선유동|선유동||L|19960301|4147012400|26110
L|4128111600|경기도 고양시 덕양구 고양동|고양동||L|19960301|4147012500|26110
L|4128111700|경기도 고양시 덕양구 대자동|대자동||L|19960301|4147012600|26110
L|4128111800|경기도 고양시 덕양구 관산동|관산동||L|19960301|4147012700|26110
L|4128111900|경기도 고양시 덕양구 내유동|내유동||L|19960301|4147012800|26110
L|4128112000|경기도 고양시 덕양구 토당동|토당동||L|19960301|4147013400|26110
L|4128112100|경기도 고양시 덕양구 내곡동|내곡동||L|19960301|4147013500|26110
L|4128112200|경기도 고양시 덕양구 대장동|대장동||L|19960301|4147013600|26110
L|4128112300|경기도 고양시 덕양구 화정동|화정동||L|19961021|4147013700|26110
L|4128112400|경기도 고양시 덕양구 강매동|강매동||L|19960301|4147013800|26110
L|4128112500|경기도 고양시 덕양구 행주내동|행주내동||L|19960301|4147013900|26110
L|4128112600|경기도 고양시 덕양구 행주외동|행주외동||L|19960301|4147014000|26110
L|4128112700|경기도 고양시 덕양구 신평동|신평동||L|19960301|4147014100|26110
L|4128112800|경기도 고양시 덕양구 행신동|행신동||L|19960301|4147014200|26110
L|4128112900|경기도 고양시 덕양구 화전동|화전동||L|19960301|4147014300|26110
L|4128113000|경기도 고양시 덕양구 현천동|현천동||L|19960301|4147014700|26110
L|4128113100|경기도 고양시 덕양구 덕은동|덕은동||L|19960301|4147014500|26110
L|4128113200|경기도 고양시 덕양구 향동동|향동동||L|19960301|4147014600|26110
L|4128500000|경기도 고양시 일산동구|고양시 일산동구||L|20050516|4128300000|26110
L|4128510100|경기도 고양시 일산동구 식사동|식사동||L|20050516|4128310100|26110
L|4128510200|경기도 고양시 일산동구 중산동|중산동|||20050516||26110
L|4128510300|경기도 고양시 일산동구 정발산동|정발산동|||20050516||26110
L|4128510400|경기도 고양시 일산동구 장항동|장항동||L|20050516|4128310400|26110
L|4128510500|경기도 고양시 일산동구 마두동|마두동||L|20050516|4128310500|26110
L|4128510600|경기도 고양시 일산동구 백석동|백석동||L|20050516|4128310600|26110
L|4128510700|경기도 고양시 일산동구 풍동|풍동||L|20050516|4128310700|26110
L|4128510800|경기도 고양시 일산동구 산황동|산황동||L|20050516|4128310800|26110
L|4128510900|경기도 고양시 일산동구 사리현동|사리현동||L|20050516|4128311000|26110
L|4128511000|경기도 고양시 일산동구 지영동|지영동||L|20050516|4128311100|26110
L|4128511100|경기도 고양시 일산동구 설문동|설문동||L|20050516|4128311200|26110
L|4128511200|경기도 고양시 일산동구 문봉동|문봉동||L|20050516|4128311300|26110
L|4128511300|경기도 고양시 일산동구 성석동|성석동||L|20050516|4128311400|26110
L|4128700000|경기도 고양시 일산서구|고양시 일산서구||L|20050516|4128300000|26110
L|4128710100|경기도 고양시 일산서구 일산동|일산동||L|20050516|4128310200|26110
L|4128710200|경기도 고양시 일산서구 주엽동|주엽동||L|20050516|4128310300|26110
L|4128710300|경기도 고양시 일산서구 탄현동|탄현동||L|20050516|4128310900|26110
L|4128710400|경기도 고양시 일산서구 대화동|대화동||L|20050516|4128311500|26110
L|4128710500|경기도 고양시 일산서구 덕이동|덕이동||L|20050516|4128311600|26110
L|4128710600|경기도 고양시 일산서구 가좌동|가좌동||L|20050516|4128311700|26110
L|4128710700|경기도 고양시 일산서구 구산동|구산동||L|20050516|4128311800|26110
L|4128710800|경기도 고양시 일산서구 법곳동|법곳동||L|20050516|4128311900|26110
L|4129000000|경기도 과천시|과천시||L|19880423|13330000|26110
L|4129010100|경기도 과천시 관문동|관문동||L|19880423|13330100|26110
L|4129010200|경기도 과천시 문원동|문원동||L|19930115|13330200|26110
L|4129010300|경기도 과천시 갈현동|갈현동||L|19880423|13330300|26110
L|4129010400|경기도 과천시 막계동|막계동||L|19880423|13330400|26110
L|4129010500|경기도 과천시 과천동|과천동||L|19880423|13330500|26110
L|4129010600|경기도 과천시 주암동|주암동||L|19880423|13330600|26110
L|4129010700|경기도 과천시 중앙동|중앙동||L|19880423|13330700|26110
L|4129010800|경기도 과천시 원문동|원문동||L|19880423|13330800|26110
L|4129010900|경기도 과천시 별양동|별양동||L|19880423|13330900|26110
L|4129011000|경기도 과천시 부림동|부림동||L|19880423|13331000|26110
L|4131000000|경기도 구리시|구리시||L|19880423|13340000|26110
L|4131010100|경기도 구리시 갈매동|갈매동||L|19880423|13340100|26110
L|4131010200|경기도 구리시 사노동|사노동||L|19880423|13340200|26110
L|4131010300|경기도 구리시 인창동|인창동||L|19880423|13340300|26110
L|4131010400|경기도 구리시 교문동|교문동||L|19880423|13340400|26110
L|4131010500|경기도 구리시 수택동|수택동||L|19960108|13340500|26110
L|4131010600|경기도 구리시 아천동|아천동||L|19950302|13340600|26110
L|4131010700|경기도 구리시 토평동|토평동||L|19960108|13340700|26110
L|4136000000|경기도 남양주시|남양주시||L|19950101|4135000000|26110
L|4136010100|경기도 남양주시 호평동|호평동||L|19950101|4135010100|26110
L|4136010200|경기도 남양주시 평내동|평내동||L|19950101|4135010200|26110
L|4136010300|경기도 남양주시 금곡동|금곡동||L|19950101|4135010300|26110
L|4136010400|경기도 남양주시 일패동|일패동||L|19950101|4135010400|26110
L|4136010500|경기도 남양주시 이패동|이패동||L|19950101|4135010500|26110
L|4136010600|경기도 남양주시 삼패동|삼패동||L|19950101|4135010600|26110
L|4136010800|경기도 남양주시 수석동|수석동||L|19950101|4135010800|26110
L|4136010900|경기도 남양주시 지금동|지금동||L|19950101|4135010900|26110
L|4136011000|경기도 남양주시 도농동|도농동||L|19950101|4135011000|26110
L|4136011100|경기도 남양주시 별내동|별내동|||20120102||26110
L|4136011200|경기도 남양주시 다산동|다산동||L|20171218|4136010700|26110
L|4136025000|경기도 남양주시 와부읍|와부읍||L|19950101|4172025000|26110
L|4136025021|경기도 남양주시 와부읍 덕소리|덕소리||L|19950101|4172025021|26110
L|4136025022|경기도 남양주시 와부읍 도곡리|도곡리||L|19950101|4172025022|26110
L|4136025023|경기도 남양주시 와부읍 팔당리|팔당리||L|19950101|4172025023|26110
L|4136025024|경기도 남양주시 와부읍 월문리|월문리||L|19950101|4172025024|26110
L|4136025025|경기도 남양주시 와부읍 율석리|율석리||L|19950101|4172025025|26110
L|4136025300|경기도 남양주시 진접읍|진접읍||L|19950101|4172025300|26110
L|4136025321|경기도 남양주시 진접읍 장현리|장현리||L|19950101|4172025321|26110
L|4136025322|경기도 남양주시 진접읍 내각리|내각리||L|19950101|4172025322|26110
L|4136025323|경기도 남양주시 진접읍 내곡리|내곡리||L|19950101|4172025323|26110
L|4136025324|경기도 남양주시 진접읍 연평리|연평리||L|19950101|4172025324|26110
L|4136025325|경기도 남양주시 진접읍 부평리|부평리||L|19950101|4172025325|26110
L|4136025326|경기도 남양주시 진접읍 팔야리|팔야리||L|19950101|4172025326|26110
L|4136025327|경기도 남양주시 진접읍 진벌리|진벌리||L|19950101|4172025327|26110
L|4136025328|경기도 남양주시 진접읍 금곡리|금곡리||L|19950101|4172025328|26110
L|4136025600|경기도 남양주시 화도읍|화도읍||L|19950101|4172025600|26110
L|4136025621|경기도 남양주시 화도읍 마석우리|마석우리||L|19950101|4172025621|26110
L|4136025622|경기도 남양주시 화도읍 묵현리|묵현리||L|19950101|4172025622|26110
L|4136025623|경기도 남양주시 화도읍 가곡리|가곡리||L|19950101|4172025623|26110
L|4136025624|경기도 남양주시 화도읍 구암리|구암리||L|19950101|4172025624|26110
L|4136025625|경기도 남양주시 화도읍 금남리|금남리||L|19950101|4172025625|26110
L|4136025626|경기도 남양주시 화도읍 답내리|답내리||L|19950101|4172025626|26110
L|4136025627|경기도 남양주시 화도읍 월산리|월산리||L|19950101|4172025627|26110
L|4136025628|경기도 남양주시 화도읍 창현리|창현리||L|19950101|4172025628|26110
L|4136025629|경기도 남양주시 화도읍 녹촌리|녹촌리||L|19950101|4172025629|26110
L|4136025630|경기도 남양주시 화도읍 차산리|차산리||L|19950101|4172025630|26110
L|4136025900|경기도 남양주시 진건읍|진건읍||L|20010912|4136033000|26110
L|4136025921|경기도 남양주시 진건읍 사능리|사능리||L|20010912|4136033021|26110
L|4136025922|경기도 남양주시 진건읍 배양리|배양리||L|20010912|4136033022|26110
L|4136025923|경기도 남양주시 진건읍 진관리|진관리||L|20010912|4136033023|26110
L|4136025924|경기도 남양주시 진건읍 신월리|신월리||L|20010912|4136033024|26110
L|4136025925|경기도 남양주시 진건읍 용정리|용정리||L|20010912|4136033025|26110
L|4136025926|경기도 남양주시 진건읍 송능리|송능리||L|20010912|4136033026|26110
L|4136026200|경기도 남양주시 오남읍|오남읍||L|20010912|4136038000|26110
L|4136026221|경기도 남양주시 오남읍 양지리|양지리||L|20010912|4136038021|26110
L|4136026222|경기도 남양주시 오남읍 팔현리|팔현리||L|20010912|4136038022|26110
L|4136026223|경기도 남양주시 오남읍 오남리|오남리||L|20010912|4136038023|26110
L|4136026500|경기도 남양주시 퇴계원읍|퇴계원읍||L|20191021|4136037000|26110
L|4136026521|경기도 남양주시 퇴계원읍 퇴계원리|퇴계원리||L|20191021|4136037021|26110
L|4136031000|경기도 남양주시 별내면|별내면||L|19950101|4172031000|26110
L|4136031021|경기도 남양주시 별내면 청학리|청학리||L|19950101|4172031021|26110
L|4136031022|경기도 남양주시 별내면 용암리|용암리||L|19950101|4172031022|26110
L|4136031023|경기도 남양주시 별내면 광전리|광전리||L|19950101|4172031023|26110
L|4136034000|경기도 남양주시 수동면|수동면||L|19950101|4172034000|26110
L|4136034021|경기도 남양주시 수동면 운수리|운수리||L|19950101|4172034021|26110
L|4136034022|경기도 남양주시 수동면 지둔리|지둔리||L|19950101|4172034022|26110
L|4136034023|경기도 남양주시 수동면 수산리|수산리||L|19950101|4172034023|26110
L|4136034024|경기도 남양주시 수동면 내방리|내방리||L|19950101|4172034024|26110
L|4136034025|경기도 남양주시 수동면 외방리|외방리||L|19950101|4172034025|26110
L|4136034026|경기도 남양주시 수동면 입석리|입석리||L|19950101|4172034026|26110
L|4136034027|경기도 남양주시 수동면 송천리|송천리||L|19950101|4172034027|26110
L|4136036000|경기도 남양주시 조안면|조안면||L|19950101|4172036000|26110
L|4136036021|경기도 남양주시 조안면 능내리|능내리||L|19950101|4172036021|26110
L|4136036022|경기도 남양주시 조안면 조안리|조안리||L|19950101|4172036022|26110
L|4136036023|경기도 남양주시 조안면 진중리|진중리||L|19950101|4172036023|26110
L|4136036024|경기도 남양주시 조안면 송촌리|송촌리||L|19950101|4172036024|26110
L|4136036025|경기도 남양주시 조안면 삼봉리|삼봉리||L|19950101|4172036025|26110
L|4136036026|경기도 남양주시 조안면 시우리|시우리||L|19950101|4172036026|26110
L|4137000000|경기도 오산시|오산시||L|19890101|13370000|26110
L|4137010100|경기도 오산시 오산동|오산동||L|19890101|13370100|26110
L|4137010200|경기도 오산시 부산동|부산동||L|19890101|13370200|26110
L|4137010300|경기도 오산시 원동|원동||L|19910907|13370300|26110
L|4137010400|경기도 오산시 궐동|궐동||L|19890101|13370400|26110
L|4137010500|경기도 오산시 청학동|청학동||L|19890101|13370500|26110
L|4137010600|경기도 오산시 가장동|가장동||L|19890101|13370600|26110
L|4137010700|경기도 오산시 금암동|금암동||L|19890101|13370700|26110
L|4137010800|경기도 오산시 수청동|수청동||L|19890101|13370800|26110
L|4137010900|경기도 오산시 은계동|은계동||L|19950113|13370900|26110
L|4137011000|경기도 오산시 내삼미동|내삼미동||L|19890101|13371000|26110
L|4137011100|경기도 오산시 외삼미동|외삼미동||L|19890101|13371100|26110
L|4137011200|경기도 오산시 양산동|양산동||L|19890101|13371200|26110
L|4137011300|경기도 오산시 세교동|세교동||L|19890101|13371300|26110
L|4137011400|경기도 오산시 지곶동|지곶동||L|19890101|13371400|26110
L|4137011500|경기도 오산시 서랑동|서랑동||L|19890101|13371500|26110
L|4137011600|경기도 오산시 서동|서동||L|19890101|13371600|26110
L|4137011700|경기도 오산시 벌음동|벌음동||L|19890101|13371700|26110
L|4137011800|경기도 오산시 두곡동|두곡동||L|19890101|13371800|26110
L|4137011900|경기도 오산시 탑동|탑동||L|19890101|13371900|26110
L|4137012000|경기도 오산시 누읍동|누읍동||L|19980420|13372000|26110
L|4137012100|경기도 오산시 가수동|가수동||L|19890101|13372100|26110
L|4137012200|경기도 오산시 고현동|고현동||L|19950420|4174031025|26110
L|4137012300|경기도 오산시 청호동|청호동||L|19950420|4174031026|26110
L|4137012400|경기도 오산시 갈곶동|갈곶동||L|19980420|4174031027|26110
L|4139000000|경기도 시흥시|시흥시||L|19890101|13380000|26110
L|4139010100|경기도 시흥시 대야동|대야동||L|19890101|13380100|26110
L|4139010200|경기도 시흥시 신천동|신천동||L|19890101|13380200|26110
L|4139010300|경기도 시흥시 방산동|방산동||L|19920801|13380300|26110
L|4139010400|경기도 시흥시 포동|포동||L|19920801|13380400|26110
L|4139010500|경기도 시흥시 미산동|미산동||L|19920801|13380500|26110
L|4139010600|경기도 시흥시 은행동|은행동||L|19890101|13380600|26110
L|4139010700|경기도 시흥시 안현동|안현동||L|19890101|13380700|26110
L|4139010800|경기도 시흥시 매화동|매화동||L|19890101|13380800|26110
L|4139010900|경기도 시흥시 도창동|도창동||L|19890101|13380900|26110
L|4139011000|경기도 시흥시 금이동|금이동||L|19890101|13381000|26110
L|4139011200|경기도 시흥시 과림동|과림동||L|19920801|13381200|26110
L|4139011300|경기도 시흥시 계수동|계수동||L|19890101|13381300|26110
L|4139011700|경기도 시흥시 화정동|화정동||L|19910907|13381700|26110
L|4139011800|경기도 시흥시 능곡동|능곡동||L|19910907|13381800|26110
L|4139011900|경기도 시흥시 하중동|하중동||L|19910907|13381900|26110
L|4139012000|경기도 시흥시 하상동|하상동||L|19910907|13382000|26110
L|4139012100|경기도 시흥시 광석동|광석동||L|19910907|13382100|26110
L|4139012200|경기도 시흥시 물왕동|물왕동||L|19890101|13382200|26110
L|4139012300|경기도 시흥시 산현동|산현동||L|19890101|13382300|26110
L|4139012400|경기도 시흥시 조남동|조남동||L|19890101|13382400|26110
L|4139012500|경기도 시흥시 논곡동|논곡동||L|19890101|13382500|26110
L|4139012600|경기도 시흥시 목감동|목감동||L|19890101|13382600|26110
L|4139012700|경기도 시흥시 거모동|거모동||L|19940701|13382700|26110
L|4139012800|경기도 시흥시 군자동|군자동||L|19940701|13382800|26110
L|4139012900|경기도 시흥시 장현동|장현동||L|19910907|13382900|26110
L|4139013000|경기도 시흥시 장곡동|장곡동||L|19910907|13383000|26110
L|4139013100|경기도 시흥시 월곶동|월곶동||L|19940701|13383100|26110
L|4139013200|경기도 시흥시 정왕동|정왕동||L|19890101|13383200|26110
L|4139013300|경기도 시흥시 죽율동|죽율동||L|19890101|13383300|26110
L|4139013400|경기도 시흥시 무지내동|무지내동||L|19960301|4139011100|26110
L|4139013500|경기도 시흥시 배곧동|배곧동||L|20210705||26110
L|4141000000|경기도 군포시|군포시||L|19890101|13390000|26110
L|4141010100|경기도 군포시 당동|당동||L|19890101|13390100|26110
L|4141010200|경기도 군포시 당정동|당정동||L|19980930|13390200|26110
